PlayerID,PlayerName,PlayerRating,PlayerPOS,PAC,SHO,PAS,DRI,DEF,PHY,PlayerIMG,ClubIMG,CountryIMG
126,Oyarzabal,84,LW,81,82,80,83,41,63,https://futhead.cursecdn.com/static/img/21/players/230142.png,https://futhead.cursecdn.com/static/img/21/clubs/457.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
127,Erling Braut Håland,84,ST,84,87,63,76,43,85,https://futhead.cursecdn.com/static/img/21/players/239085.png,https://futhead.cursecdn.com/static/img/21/clubs/22.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
128,Martin Ødegaard,83,CAM,78,75,84,84,58,63,https://futhead.cursecdn.com/static/img/21/players/222665.png,https://futhead.cursecdn.com/static/img/21/clubs/1.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
129,Radja Nainggolan,83,CAM,71,80,80,83,83,81,https://futhead.cursecdn.com/static/img/21/players/178518.png,https://futhead.cursecdn.com/static/img/21/clubs/1842.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
130,Arturo Vidal,83,CM,65,79,79,78,83,86,https://futhead.cursecdn.com/static/img/21/players/181872.png,https://futhead.cursecdn.com/static/img/21/clubs/241.png,https://futhead.cursecdn.com/static/img/21/nations/55.png
131,Gonzalo Higuaín,83,ST,65,85,71,80,31,69,https://futhead.cursecdn.com/static/img/21/players/167664.png,https://futhead.cursecdn.com/static/img/21/clubs/112893.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
132,Nélson Cabral Semedo,83,RB,92,57,69,82,77,76,https://futhead.cursecdn.com/static/img/21/players/227928.png,https://futhead.cursecdn.com/static/img/21/clubs/110.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
133,Gareth Bale,83,RW,88,84,82,80,58,73,https://futhead.cursecdn.com/static/img/21/players/173731.png,https://futhead.cursecdn.com/static/img/21/clubs/18.png,https://futhead.cursecdn.com/static/img/21/nations/50.png
134,Donny van de Beek,83,CM,70,80,78,79,72,80,https://futhead.cursecdn.com/static/img/21/players/221363.png,https://futhead.cursecdn.com/static/img/21/clubs/11.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
135,Nabil Fekir,83,CAM,79,82,81,87,38,79,https://futhead.cursecdn.com/static/img/21/players/216594.png,https://futhead.cursecdn.com/static/img/21/clubs/449.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
136,Kostas Manolas,83,CB,82,25,42,62,85,79,https://futhead.cursecdn.com/static/img/21/players/192774.png,https://futhead.cursecdn.com/static/img/21/clubs/48.png,https://futhead.cursecdn.com/static/img/21/nations/22.png
137,Yuri Berchiche Izeta,83,LB,83,68,76,76,80,83,https://futhead.cursecdn.com/static/img/21/players/183512.png,https://futhead.cursecdn.com/static/img/21/clubs/448.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
138,Arturo Vidal,83,CM,65,79,79,78,83,86,https://futhead.cursecdn.com/static/img/21/players/181872.png,https://futhead.cursecdn.com/static/img/21/clubs/44.png,https://futhead.cursecdn.com/static/img/21/nations/55.png
139,Allan Marques Loureiro,83,CM,73,71,77,83,85,83,https://futhead.cursecdn.com/static/img/21/players/199914.png,https://futhead.cursecdn.com/static/img/21/clubs/7.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
140,José Paulo Bezerra M....,83,CM,72,82,77,82,80,85,https://futhead.cursecdn.com/static/img/21/players/187961.png,https://futhead.cursecdn.com/static/img/21/clubs/111839.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
141,Fernando Reges,83,CDM,66,62,74,73,82,82,https://futhead.cursecdn.com/static/img/21/players/184134.png,https://futhead.cursecdn.com/static/img/21/clubs/481.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
142,Edin Džeko,83,ST,59,84,71,75,46,73,https://futhead.cursecdn.com/static/img/21/players/180930.png,https://futhead.cursecdn.com/static/img/21/clubs/114912.png,https://futhead.cursecdn.com/static/img/21/nations/8.png
143,Renato Augusto,83,CM,71,79,82,81,72,77,https://futhead.cursecdn.com/static/img/21/players/169195.png,https://futhead.cursecdn.com/static/img/21/clubs/111768.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
144,Gonzalo Higuaín,83,ST,65,85,71,80,31,69,https://futhead.cursecdn.com/static/img/21/players/167664.png,https://futhead.cursecdn.com/static/img/21/clubs/114153.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
145,José Luís Gayà Peña,83,LB,84,61,78,80,79,70,https://futhead.cursecdn.com/static/img/21/players/211688.png,https://futhead.cursecdn.com/static/img/21/clubs/461.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
146,Gerard Moreno Balagueró,83,ST,76,84,76,80,46,73,https://futhead.cursecdn.com/static/img/21/players/208093.png,https://futhead.cursecdn.com/static/img/21/clubs/483.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
147,Cristian Portugues Ma...,83,RW,90,79,81,82,59,79,https://futhead.cursecdn.com/static/img/21/players/205070.png,https://futhead.cursecdn.com/static/img/21/clubs/457.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
148,Alexandre Lacazette,83,ST,76,82,75,84,46,75,https://futhead.cursecdn.com/static/img/21/players/193301.png,https://futhead.cursecdn.com/static/img/21/clubs/1.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
149,Oscar dos Santos Emboaba,83,CAM,78,79,83,82,58,65,https://futhead.cursecdn.com/static/img/21/players/188152.png,https://futhead.cursecdn.com/static/img/21/clubs/112540.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
150,Jan Vertonghen,83,CB,59,62,72,71,85,78,https://futhead.cursecdn.com/static/img/21/players/172871.png,https://futhead.cursecdn.com/static/img/21/clubs/234.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
151,Duván Zapata,83,ST,75,81,59,78,37,83,https://futhead.cursecdn.com/static/img/21/players/215333.png,https://futhead.cursecdn.com/static/img/21/clubs/39.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
152,Edin Višća,83,RM,88,77,79,82,47,64,https://futhead.cursecdn.com/static/img/21/players/205678.png,https://futhead.cursecdn.com/static/img/21/clubs/101014.png,https://futhead.cursecdn.com/static/img/21/nations/8.png
153,Sergio Roberto Carnicer,83,RB,77,63,81,78,77,73,https://futhead.cursecdn.com/static/img/21/players/199564.png,https://futhead.cursecdn.com/static/img/21/clubs/241.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
154,Iker Muniain Goñi,83,LW,81,75,80,87,51,60,https://futhead.cursecdn.com/static/img/21/players/189575.png,https://futhead.cursecdn.com/static/img/21/clubs/448.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
155,Nélson Cabral Semedo,83,RB,92,57,69,82,77,76,https://futhead.cursecdn.com/static/img/21/players/227928.png,https://futhead.cursecdn.com/static/img/21/clubs/241.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
156,Diego Carlos Santos S...,83,CB,77,47,63,68,82,83,https://futhead.cursecdn.com/static/img/21/players/219693.png,https://futhead.cursecdn.com/static/img/21/clubs/481.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
157,Filip Kostić,83,LM,88,76,79,83,68,80,https://futhead.cursecdn.com/static/img/21/players/208574.png,https://futhead.cursecdn.com/static/img/21/clubs/1824.png,https://futhead.cursecdn.com/static/img/21/nations/51.png
158,Samuel Umtiti,83,CB,66,62,69,69,83,79,https://futhead.cursecdn.com/static/img/21/players/205600.png,https://futhead.cursecdn.com/static/img/21/clubs/241.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
159,Francesco Acerbi,83,CB,62,50,62,64,86,83,https://futhead.cursecdn.com/static/img/21/players/199845.png,https://futhead.cursecdn.com/static/img/21/clubs/46.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
160,Éver Banega,83,CM,63,74,84,82,76,70,https://futhead.cursecdn.com/static/img/21/players/178562.png,https://futhead.cursecdn.com/static/img/21/clubs/111674.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
161,Denis Zakaria,83,CDM,83,64,75,78,81,85,https://futhead.cursecdn.com/static/img/21/players/229261.png,https://futhead.cursecdn.com/static/img/21/clubs/23.png,https://futhead.cursecdn.com/static/img/21/nations/47.png
162,Charles Aránguiz,83,CDM,60,72,82,81,78,73,https://futhead.cursecdn.com/static/img/21/players/199042.png,https://futhead.cursecdn.com/static/img/21/clubs/32.png,https://futhead.cursecdn.com/static/img/21/nations/55.png
163,Carlos Vela,83,RW,80,82,78,84,31,67,https://futhead.cursecdn.com/static/img/21/players/169416.png,https://futhead.cursecdn.com/static/img/21/clubs/112996.png,https://futhead.cursecdn.com/static/img/21/nations/83.png
164,Blaise Matuidi,83,CDM,75,66,75,78,82,79,https://futhead.cursecdn.com/static/img/21/players/170890.png,https://futhead.cursecdn.com/static/img/21/clubs/112893.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
165,Marcel Sabitzer,83,CM,80,83,80,80,65,78,https://futhead.cursecdn.com/static/img/21/players/204923.png,https://futhead.cursecdn.com/static/img/21/clubs/112172.png,https://futhead.cursecdn.com/static/img/21/nations/4.png
166,Radja Nainggolan,83,CAM,71,80,80,83,83,81,https://futhead.cursecdn.com/static/img/21/players/178518.png,https://futhead.cursecdn.com/static/img/21/clubs/44.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
167,Dušan Tadić,83,CF,66,80,84,84,41,73,https://futhead.cursecdn.com/static/img/21/players/199434.png,https://futhead.cursecdn.com/static/img/21/clubs/245.png,https://futhead.cursecdn.com/static/img/21/nations/51.png
168,João Moutinho,83,CM,56,75,86,83,72,66,https://futhead.cursecdn.com/static/img/21/players/162347.png,https://futhead.cursecdn.com/static/img/21/clubs/110.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
169,Rafa,83,LM,94,73,74,87,50,52,https://futhead.cursecdn.com/static/img/21/players/216547.png,https://futhead.cursecdn.com/static/img/21/clubs/234.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
170,Ousmane Dembélé,83,LW,92,77,77,86,36,56,https://futhead.cursecdn.com/static/img/21/players/231443.png,https://futhead.cursecdn.com/static/img/21/clubs/241.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
171,Coutinho,83,CAM,72,79,82,88,52,59,https://futhead.cursecdn.com/static/img/21/players/189242.png,https://futhead.cursecdn.com/static/img/21/clubs/241.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
172,Wilfried Zaha,83,LM,90,75,72,87,34,75,https://futhead.cursecdn.com/static/img/21/players/198717.png,https://futhead.cursecdn.com/static/img/21/clubs/1799.png,https://futhead.cursecdn.com/static/img/21/nations/108.png
173,Martin Ødegaard,83,CAM,78,75,84,84,58,63,https://futhead.cursecdn.com/static/img/21/players/222665.png,https://futhead.cursecdn.com/static/img/21/clubs/243.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
174,Achraf Hakimi,83,RM,94,70,76,82,72,76,https://futhead.cursecdn.com/static/img/21/players/235212.png,https://futhead.cursecdn.com/static/img/21/clubs/44.png,https://futhead.cursecdn.com/static/img/21/nations/129.png
175,Gareth Bale,83,RW,88,84,82,80,58,73,https://futhead.cursecdn.com/static/img/21/players/173731.png,https://futhead.cursecdn.com/static/img/21/clubs/243.png,https://futhead.cursecdn.com/static/img/21/nations/50.png
176,Thorgan Hazard,83,LM,84,77,81,85,52,67,https://futhead.cursecdn.com/static/img/21/players/203486.png,https://futhead.cursecdn.com/static/img/21/clubs/22.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
177,Mateo Kovačić,83,CM,75,69,83,87,69,70,https://futhead.cursecdn.com/static/img/21/players/207410.png,https://futhead.cursecdn.com/static/img/21/clubs/5.png,https://futhead.cursecdn.com/static/img/21/nations/10.png
178,Jorginho,83,CM,55,65,84,80,72,73,https://futhead.cursecdn.com/static/img/21/players/205498.png,https://futhead.cursecdn.com/static/img/21/clubs/5.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
179,Alessio Romagnoli,83,CB,70,40,56,70,85,78,https://futhead.cursecdn.com/static/img/21/players/210413.png,https://futhead.cursecdn.com/static/img/21/clubs/47.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
180,Zlatan Ibrahimović,83,ST,52,88,77,79,34,77,https://futhead.cursecdn.com/static/img/21/players/41236.png,https://futhead.cursecdn.com/static/img/21/clubs/47.png,https://futhead.cursecdn.com/static/img/21/nations/46.png
181,Federico Valverde,83,CM,86,74,78,80,77,80,https://futhead.cursecdn.com/static/img/21/players/239053.png,https://futhead.cursecdn.com/static/img/21/clubs/243.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
182,İlkay Gündoğan,83,CM,66,74,84,84,72,71,https://futhead.cursecdn.com/static/img/21/players/186942.png,https://futhead.cursecdn.com/static/img/21/clubs/10.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
183,Gabriel Jesus,83,ST,85,82,72,87,42,72,https://futhead.cursecdn.com/static/img/21/players/230666.png,https://futhead.cursecdn.com/static/img/21/clubs/10.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
184,Joel Matip,83,CB,60,46,68,68,85,78,https://futhead.cursecdn.com/static/img/21/players/197061.png,https://futhead.cursecdn.com/static/img/21/clubs/9.png,https://futhead.cursecdn.com/static/img/21/nations/103.png
185,Joe Gomez,83,CB,82,30,66,70,83,80,https://futhead.cursecdn.com/static/img/21/players/225100.png,https://futhead.cursecdn.com/static/img/21/clubs/9.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
186,Dele Alli,83,CAM,72,80,79,83,71,79,https://futhead.cursecdn.com/static/img/21/players/211117.png,https://futhead.cursecdn.com/static/img/21/clubs/18.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
187,Lucas Moura,83,RM,92,78,72,87,43,67,https://futhead.cursecdn.com/static/img/21/players/200949.png,https://futhead.cursecdn.com/static/img/21/clubs/18.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
188,Marcos Acuña,83,LB,76,74,82,86,78,82,https://futhead.cursecdn.com/static/img/21/players/224334.png,https://futhead.cursecdn.com/static/img/21/clubs/481.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
189,João Cancelo,83,RB,86,65,79,83,77,71,https://futhead.cursecdn.com/static/img/21/players/210514.png,https://futhead.cursecdn.com/static/img/21/clubs/10.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
190,Marcelo,83,LB,79,73,80,88,76,76,https://futhead.cursecdn.com/static/img/21/players/176676.png,https://futhead.cursecdn.com/static/img/21/clubs/243.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
191,Ferland Mendy,83,LB,92,64,76,79,78,82,https://futhead.cursecdn.com/static/img/21/players/228618.png,https://futhead.cursecdn.com/static/img/21/clubs/243.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
192,Kieran Trippier,83,RB,73,60,81,77,79,72,https://futhead.cursecdn.com/static/img/21/players/186345.png,https://futhead.cursecdn.com/static/img/21/clubs/240.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
193,Aaron Wan-Bissaka,83,RB,86,51,68,80,82,74,https://futhead.cursecdn.com/static/img/21/players/229880.png,https://futhead.cursecdn.com/static/img/21/clubs/11.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
194,Bernat,83,LB,81,64,79,83,76,67,https://futhead.cursecdn.com/static/img/21/players/205069.png,https://futhead.cursecdn.com/static/img/21/clubs/73.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
195,Steven Bergwijn,83,LM,87,79,78,85,39,73,https://futhead.cursecdn.com/static/img/21/players/225953.png,https://futhead.cursecdn.com/static/img/21/clubs/18.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
196,Mesut Özil,82,CAM,64,69,85,83,24,55,https://futhead.cursecdn.com/static/img/21/players/176635.png,https://futhead.cursecdn.com/static/img/21/clubs/326.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
197,Danilo Luís Hélio Per...,82,CDM,66,63,72,74,80,85,https://futhead.cursecdn.com/static/img/21/players/200888.png,https://futhead.cursecdn.com/static/img/21/clubs/73.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
198,Konrad Laimer,82,CDM,85,68,78,78,80,77,https://futhead.cursecdn.com/static/img/21/players/225375.png,https://futhead.cursecdn.com/static/img/21/clubs/112172.png,https://futhead.cursecdn.com/static/img/21/nations/4.png
199,Lucas Ocampos,82,RW,82,83,78,82,63,84,https://futhead.cursecdn.com/static/img/21/players/205632.png,https://futhead.cursecdn.com/static/img/21/clubs/481.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
200,Rodrigo Moreno Machado,82,ST,91,79,76,81,44,71,https://futhead.cursecdn.com/static/img/21/players/198329.png,https://futhead.cursecdn.com/static/img/21/clubs/8.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
201,Raúl Albiol Tortajada,82,CB,45,41,62,64,86,75,https://futhead.cursecdn.com/static/img/21/players/157481.png,https://futhead.cursecdn.com/static/img/21/clubs/483.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
202,Lucas Hernández,82,CB,77,54,70,71,83,79,https://futhead.cursecdn.com/static/img/21/players/220814.png,https://futhead.cursecdn.com/static/img/21/clubs/21.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
203,Danilo Luís Hélio Per...,82,CDM,66,63,72,74,80,85,https://futhead.cursecdn.com/static/img/21/players/200888.png,https://futhead.cursecdn.com/static/img/21/clubs/236.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
204,Mário Figueira Fernandes,82,RWB,82,61,74,78,79,79,https://futhead.cursecdn.com/static/img/21/players/193525.png,https://futhead.cursecdn.com/static/img/21/clubs/315.png,https://futhead.cursecdn.com/static/img/21/nations/40.png
